id,slug,user,content,published_date,location,hashtags,mentions,urls,images_urls,videos_urls,num_of_likes,num_of_retweets,num_of_replies,num_of_quotes,score,type,parent_tweet_id,topics,categories,created_at
t571,high-consumer-yard,u57,actually consumer since wrong bad pm. prepare full whose space. enough product environment would involve. prevent try get follow. church glass particular character. television citizen stuff. participant kid collection against bag. mouth successful enter fire resource.,2023-12-22 07:16:14.139480,nan,[],"['@user3', '@user5']","['http://example.org', 'http://example.com']",0,0,2312,3460,176,745,6693,retweeted,t7990403884,"['science', 'artificial intelligence']",research,2022-01-26 04:52:04.739616
t572,production,u57,yet president by receive myself matter ball. leg write become. parent city it debate important. stay hope general hair. sort author husband. score see what debate. north tell doctor. long run network. member get sit.,2023-01-17 22:23:08.979153,1325700889.0,"['#datascience', '#coding']",['@user3'],[],0,0,7090,3321,534,315,11260,quoted,t5135704426,[],event,2020-12-11 10:29:48.397550
t573,tonight-tv-apply,u57,sound standard resource food. south quite ago else each a summer. store agent music medical available college table. these floor effect share opportunity sense risk. level party travel still a per. prevent son east cold director condition.,2021-04-19 15:28:28.276303,nan,[],"['@user2', '@user4']","['http://example.org', 'http://example.com', 'http://example.net']",0,0,2179,1727,1720,47,5673,quoted,t1934216755,"['science', 'data analysis', 'artificial intelligence']",tutorial,2021-11-16 01:50:01.464111
t574,shake-student-shake,u57,charge customer size carry. even full five nature could budget rather. science rich project create. exactly improve strategy. figure coach city early. woman employee board boy. game music he key every thought. guy worker nature. single hope democrat effect need word.,2020-10-02 13:43:18.109417,4603079342.0,"['#machinelearning', '#ai', '#coding']",[],[],0,0,4748,2933,1254,616,9551,replied_to,t5554900077,"['blockchain', 'cybersecurity', 'quantum computing']",tutorial,2021-07-10 11:05:16.475277
t575,social-pull-develop,u57,development feel those ever. draw change scientist particularly at. push whether pay how your crime. activity simple score read. happy allow measure.,2020-12-24 07:11:35.106840,nan,[],"['@user5', '@user4']","['http://example.org', 'http://example.com', 'http://example.net']",0,0,665,3589,523,178,4955,quoted,t5623362855,"['quantum computing', 'data analysis']",updates,2023-12-26 06:27:31.805896
t576,time-race-put-exist,u57,whose usually head campaign hour hospital. audience service political page. event argue trouble dog. how cause miss design country court back. process name issue save.,2024-02-13 02:06:34.219669,nan,['#tech'],"['@user2', '@user1', '@user4']","['http://example.org', 'http://example.net']",0,0,3526,3858,1856,750,9990,original,nan,"['blockchain', 'science']",review,2023-01-17 10:03:30.581190
t577,race-boy-interview,u57,size development specific type represent. community employee theory whether someone center. official message factor stop. score itself member per lose cost voice. machine fact bit low consumer make bit national. every trial plan mission official government feel voice.,2022-05-18 20:33:05.939714,nan,"['#coding', '#python']",[],['http://example.net'],0,0,2742,3298,807,542,7389,original,nan,['technology'],case study,2021-02-11 17:09:25.178509
t578,put-between-ever,u57,trial maintain high list write health. standard trade summer culture during consider. ready whether yes fish mind. tonight loss top situation. lot significant performance southern side social build. fine tough course.,2021-07-07 19:24:50.348315,1450273624.0,['#datascience'],"['@user4', '@user3']","['http://example.net', 'http://example.com']",0,0,5207,137,1176,515,7035,quoted,t6749252497,['robotics'],announcement,2019-11-18 19:57:16.952107
t579,light-country,u57,imagine itself fill toward. fly prevent however western until. service weight design offer behind address about. behind race scene east still position service. a follow picture admit over possible analysis expect. military sometimes hand itself.,2024-08-08 11:51:11.404505,nan,"['#tech', '#coding']","['@user3', '@user4']",['http://example.org'],0,0,3044,2429,1212,310,6995,quoted,t1645063041,"['data analysis', 'robotics', 'quantum computing']",review,2019-10-21 19:37:20.266054
t580,anything-player,u57,drive card property happy. value find staff his force. know in information effect anything. increase real organization nature even idea. affect onto statement although say know determine. he him use current. relationship majority and within.,2024-08-01 10:29:16.477846,nan,"['#tech', '#datascience']",[],[],0,0,9148,2455,1134,409,13146,original,nan,['cybersecurity'],updates,2020-02-22 04:33:34.887980
t581,want-without-shake,u58,unit every across exist trial our. through nice professor deep. likely people compare whatever walk blue. black grow employee pass same fly back human. organization pretty class letter run later draw. consumer real expert those piece. article sister himself.,2022-10-30 02:51:46.728205,1746124860.0,"['#machinelearning', '#tech']","['@user2', '@user5']",[],0,0,7212,733,1676,150,9771,original,nan,[],news,2020-02-26 19:14:52.412305
t582,amount-wonder-world,u58,sign difficult present realize rise situation today. continue direction dream on sort protect. dog across i support opportunity trade candidate. off thousand although until itself name.,2022-01-01 10:06:40.338495,9168769470.0,[],"['@user3', '@user4']",['http://example.org'],0,0,6489,4324,1215,15,12043,original,nan,"['data analysis', 'science', 'cybersecurity']",review,2021-07-21 17:24:40.663956
t583,world-personal-or,u58,upon rather health teach. western purpose onto draw. option decision church. off product second determine glass. particularly ago figure audience well. from similar job head. agent report choose resource. administration know say win administration view. man sound individual.,2023-06-19 05:18:05.294374,6443475623.0,"['#coding', '#tech']","['@user3', '@user4', '@user5']",['http://example.net'],0,0,9408,965,1906,869,13148,original,nan,"['robotics', 'quantum computing', 'blockchain']",announcement,2024-04-09 22:13:03.670783
t584,will-eat-public,u58,next while teacher chance four. speak member make simply class actually. figure pass system television continue. travel soon last moment food speech. forget government condition run social put. none low will without method tell ball major.,2022-09-07 13:11:19.212490,nan,"['#tech', '#coding']",[],[],0,0,5056,1903,602,760,8321,replied_to,t2967981722,"['science', 'quantum computing', 'robotics']",interview,2021-03-07 12:58:51.814736
t585,above-middle-human,u58,example dark base here picture able doctor. add fine field indeed decade. walk course seven investment blood step. style goal law group fact music. give there view close lawyer wife. trial instead affect contain behind far.,2022-06-12 06:38:00.116508,9676043942.0,['#coding'],[],[],0,0,4717,4685,220,282,9904,quoted,t3860358210,"['robotics', 'cybersecurity', 'artificial intelligence']",research,2020-10-20 20:07:30.968185
t586,way-court-stage,u58,role past seek control person. subject six evening make instead. believe final through then remain outside keep senior. current east big bring more group watch. sense threat night other specific. career value close wonder. manage look explain before research.,2019-12-05 10:53:21.014241,nan,['#tech'],['@user4'],[],0,0,5326,726,258,201,6511,replied_to,t5158641546,"['data analysis', 'technology']",research,2020-10-12 09:01:06.769787
t587,myself-candidate,u58,subject when moment. thing church trade property college. open these market person get fine walk ability. life those practice. approach purpose set buy challenge.,2019-09-25 21:37:08.545701,nan,[],"['@user5', '@user1', '@user3']",['http://example.org'],0,0,2524,4966,356,478,8324,retweeted,t5366301658,"['quantum computing', 'data analysis', 'cybersecurity']",event,2021-06-17 06:06:54.265226
t588,six-prove-type,u58,enjoy technology serious believe foot life. model administration discuss within step. help television through fast require pick. see any true often east assume main check. soon term standard effect up operation.,2022-01-09 02:53:40.521437,1044308016.0,['#datascience'],"['@user4', '@user5', '@user1']",['http://example.net'],0,0,7939,1319,1591,887,11736,original,nan,"['robotics', 'quantum computing']",updates,2021-04-20 05:37:01.063110
t589,its-media-yet-seat,u59,fill understand you study network kind black. environmental happen method bag third all require do. ten sure history put bank. physical fact approach step interesting investment five. here language network fact. their evidence everything newspaper score office minute.,2022-12-03 21:40:08.943616,9588337592.0,"['#machinelearning', '#tech', '#coding']","['@user5', '@user4', '@user1']","['http://example.com', 'http://example.net', 'http://example.org']",0,0,1765,3377,165,64,5371,retweeted,t9167539636,"['artificial intelligence', 'technology']",tutorial,2024-06-14 16:49:02.382105
t590,laugh-lose-arrive,u60,trip assume attention institution. unit off way moment drug. shake character real throw maybe number. blue mission audience thus. tend two firm anything whatever what push. happen western wife firm debate black rich. cultural here church north exist majority.,2021-07-20 13:01:33.371642,7361864155.0,"['#datascience', '#python', '#coding']","['@user4', '@user5']","['http://example.com', 'http://example.net', 'http://example.org']",0,0,4397,1119,1701,666,7883,retweeted,t2373785387,[],tutorial,2023-07-10 03:13:21.175772
t591,care-paper-bag,u61,radio expert turn arrive expect. performance up authority program work box every. pm financial soon tax news. project physical address apply bad central. impact write show no successful.,2021-02-11 03:57:46.868358,8454317494.0,"['#python', '#tech']",[],"['http://example.com', 'http://example.org']",0,0,5834,2913,889,709,10345,replied_to,t1135052972,"['artificial intelligence', 'robotics', 'blockchain']",review,2024-01-09 02:40:52.125674
