id,type,name,content,image,attachment,category,sub_categories,industries,geo_reach,price_range,availability_status,certifications,launch_date,market_performance,customer_satisfaction_rate,innovation_level,key_features,competitors,market_demand,requirements,environmental_impact,sales_volume,support_level,scalability,compliance_status,brand_reputation,promotion_channels,additional_comments
Serv432,Service,Consumer safety programs,Everybody so she race television. Possible serious east particularly style kind weight. Where speak picture figure.,,,Technology,"[""IoT and Automation"", ""Data Analytics""]","[""Credit Intermediation"", ""Photography"", ""Travel Agencies""]","[""Australia"", ""Kenya"", ""Vanuatu"", ""Cambodia""]",<1000,Available,"[""Community Outreach Specialist"", ""Certified Digital Marketing Professional (CDMP)""]",1986-08-18,High,Low,Medium,"[""Durable"", ""Innovative"", ""Flexible""]","[""iAnthus Capital Holdings""]",High,"[""Security Clearances"", ""Frequent Travel"", ""Doctorate""]",Medium,Medium,High,Low,Non-Compliant,Medium,"[""Affiliate Networks"", ""Search Engine Optimization (SEO)"", ""Joint Campaigns""]","[""Foreign no want religious. Suffer usually discussion with believe.\nAll something health. Account member group fact let style.\nOnce activity believe very."", ""Soon carry do eye thought. Relationship hope next clearly. Around bar including start same. Full stop others return.""]"
Serv434,Service,Research collaboration,"Far finally prove occur possible answer say. Future environmental cup reach task themselves about.
Exist vote either part personal. Position since will but mention return position opportunity.",,,Accessories,"[""Apparel"", ""Merchandise"", ""Consumption Devices""]","[""Philanthropy"", ""Bars, Taverns and Nightclubs"", ""NGOs""]","[""Cayman Islands"", ""Congo"", ""China"", ""South Africa""]",<1000,Unavailable,"[""Data Analyst"", ""SPHR (Senior Professional in Human Resources)""]",1974-12-04,Low,High,Low,"[""Certified"", ""Compact Design"", ""Innovative""]","[""GW Pharmaceuticals"", ""iAnthus Capital Holdings""]",Medium,"[""Local Candidates Only""]",High,High,High,Medium,Non-Compliant,High,"[""Community Events"", ""Postcards""]","[""Your mouth me edge by region worker. Approach hundred ever particular again.\nShould current Mrs paper third look available. Less production window model itself how. New force car.""]"
Serv436,Service,Real estate services,"Rest particular unit manager sign later beyond old. Another pick college rather add. Total technology figure industry score American place.
Feeling cold form. My environment time fly ready stand.",,,Education,"[""Industry Reports"", ""Online Courses"", ""Research Publications""]","[""Sports"", ""Wind Electric Power Generation""]","[""Luxembourg""]",$0,Unavailable,"[""Product Marketing Specialist"", ""Certified Digital Marketing Professional (CDMP)""]",2000-07-17,Medium,Medium,High,"[""Sustainable""]","[""The Green Organic Dutchman"", ""Trulieve Cannabis""]",High,"[""IoT Integration"", ""Experience with Client Retention"", ""Master's Degree""]",Low,Medium,Medium,High,Non-Compliant,Medium,"[""Direct Mail"", ""Remarketing Campaigns""]","[""Skill possible side any actually same show move. Onto laugh all perform. Benefit must majority.\nLet environmental social become here soon little. Ok wonder station last seek oil.""]"
Serv438,Service,Blockchain technology,"Smile coach no easy include. Bill church analysis agent offer.
Medical bring start choose.
Seat red care phone inside term wish stuff. Tend foot now eight.",,,Processing,"[""Edibles"", ""Packaging""]","[""Computer Networking""]","[""Congo"", ""Maldives"", ""Saint Pierre and Miquelon"", ""Bosnia and Herzegovina""]",>$50000,Unavailable,[],1991-03-03,High,Medium,High,"[""Energy Efficient"", ""Easy Integration"", ""Low Maintenance""]","[""Supreme Cannabis"", ""Wayland Group"", ""Vireo Health"", ""Canopy Growth Corporation""]",Medium,"[""Immediate Availability""]",Medium,High,Low,High,Non-Compliant,Low,"[""TikTok"", ""Webinars""]",[]
Pro439,Product,Product design,"Pretty seven section executive. Decade ago from responsibility. Any company reality myself stand southern.
But spend turn later address work bed. Force standard wait brother recently.",,,Retail,"[""Online Sales""]","[""Sanitation Services"", ""Insurance - Specialty""]","[""Algeria"", ""Haiti"", ""Dominican Republic"", ""Tanzania""]",>$50000,Unavailable,"[""CMA (Certified Management Accountant)"", ""ISO 27001 (Information Security Management)""]",2013-09-23,Low,Low,High,"[""AI-Integrated"", ""High Quality"", ""Cloud-Based""]","[""Aphria"", ""Neptune Wellness Solutions""]",Low,"[""Mandarin"", ""Experience with Specific Equipment""]",Low,Medium,Medium,High,Non-Compliant,High,"[""White Papers and eBooks""]","[""Main camera red interesting age cover purpose. What while base."", ""Cell send end report list. Attention white cultural list line region.\nReady up painting policy. Indicate party front address base hundred computer."", ""Run gun affect participant. Thing no natural.\nHouse art represent whatever than offer. Government pretty full close buy. Before still show art ever. Soldier three set arm mother.""]"
Serv442,Service,Real estate services,She investment part contain PM. Modern former magazine center.,,,Recreational,"[""Social Consumption Spaces"", ""Event Organizing""]","[""Savings and Cooperative Banks""]","[""Kosovo"", ""Burundi"", ""Tuvalu"", ""Barbados"", ""Ethiopia"", ""Bosnia and Herzegovina""]",<1000,Available,"[""Sales Representative""]",1988-03-19,High,High,Low,"[""Mobile-Friendly""]","[""The Flowr Corporation"", ""Rubicon Organics""]",Low,"[""Budget Management Experience""]",Low,Medium,Low,High,Non-Compliant,High,"[""Cannabis Conventions""]","[""Couple room concern capital. Near any travel picture such phone certainly now. Doctor TV performance name sense.\nStrategy less sure buy leave. Society side why."", ""Impact account agreement sell marriage north. War particularly address far fire.\nReveal market live member. Their skill current concern past will sport."", ""Look protect stock else today else test. Our level own.\nSize maybe possible bad professor.\nToo owner personal. Religious especially pick. Safe nearly senior increase coach among.""]"
Serv444,Service,Retail analytics,"Herself cup consider low church a maybe upon. Research lead way clear author.
Wish best personal.
Make mean bag here. Officer material real. Car leader cause in too foreign subject.",,,Processing,"[""Edibles"", ""Extraction""]","[""Sports and Athletic"", ""Sound Recording"", ""Airlines""]","[""Kazakhstan"", ""Cape Verde"", ""Anguilla"", ""Australia"", ""Trinidad and Tobago""]",$5000-$10000,Available,"[""Marketing Professional"", ""Social Media Manager"", ""HVAC Technician""]",2022-10-11,Medium,High,Low,"[""Customizable"", ""Easy Integration""]","[""TerrAscend""]",High,"[""Cybersecurity Knowledge"", ""No Travel Required"", ""Technical Skills""]",High,High,Medium,Low,Compliant,Medium,"[""Journalist Outreach""]","[""Church vote how ago resource beautiful development. Boy special check class writer audience. Soldier science sign floor enter cold white.""]"
Serv446,Service,Public policy advocacy,Reduce vote himself participant subject. Dog language federal police yard. Contain class black letter seven national action. Decision true couple industry.,,,Compliance,"[""Regulatory Compliance"", ""Legal Services"", ""Auditing""]","[""REIT - Diversified"", ""Glass, Ceramics and Concrete"", ""Recreational Vehicles""]","[""Australia"", ""Saint Kitts and Nevis""]",$1000-$5000,Unavailable,"[""ISO 27001 (Information Security Management)"", ""Employee Wellness Coordinator"", ""Lean Management Specialist""]",2011-06-07,Medium,Medium,Medium,"[""Reliable""]","[""Valens GroWorks"", ""Cannabix Technologies"", ""Harvest Health & Recreation"", ""OrganiGram Holdings""]",Medium,"[""Manual Dexterity"", ""Work Authorization"", ""Working in Various Weather Conditions""]",Medium,High,High,Low,Non-Compliant,Medium,"[""Cannabis Conventions"", ""Radio Advertising""]",[]
Pro447,Product,Product branding,"Old west federal nearly.
Major once lay around travel. Service eight maybe short relationship. Shoulder day whose somebody.
Center quality may ready step. Travel night risk paper lead prepare debate.",,,Processing,"[""Quality Control"", ""Infusion"", ""Packaging""]","[""Security System Services"", ""Beverage Manufacturing"", ""Event Planning""]","[""Armenia"", ""Malaysia"", ""Saint Helena"", ""Guam"", ""Seychelles"", ""Thailand""]",$0,Unavailable,[],2018-09-03,High,Medium,High,"[""Innovative"", ""Energy Efficient"", ""Easy Integration""]","[""Aphria""]",Medium,"[""Mandarin""]",High,Low,Low,Low,Non-Compliant,Low,"[""Joint Campaigns"", ""Social Media Takeovers""]",[]
Serv450,Service,Legal representation,Mouth conference back customer capital kind. Study a whatever tough exist light. Wall couple contain democratic apply consumer chair. Size four close possible.,,,Retail,"[""Online Sales"", ""Dispensaries"", ""Delivery Services""]","[""Metal Fabrication"", ""Pharmaceutical Manufacturing""]","[""Croatia"", ""Zimbabwe""]",>$50000,Available,[],1996-02-17,Low,Low,Low,"[""Fast Delivery"", ""User-Friendly""]","[""Cannabix Technologies"", ""MariMed""]",Medium,"[""Containerization (Docker, Kubernetes)"", ""National Candidates"", ""Educational Qualifications""]",Low,Low,High,Medium,Non-Compliant,High,"[""Amazon""]","[""Relate left guess share management summer explain.\nStation still often produce follow machine might. Government require we very. Trade truth author through media."", ""Effort forward despite cultural national social seat. Policy special appear he. Probably store month degree.""]"
Pro451,Product,Extraction and processing,"Production measure cost arm leg late decade serious. Return cup level.
Purpose history at large. Magazine morning little affect. Investment husband success size. Magazine draw three point.",,,Accessories,"[""Consumption Devices""]","[""Thermal Coal""]","[""Guernsey and Alderney""]",$10000-$50000,Limited,"[""CISSP (Certified Information Systems Security Professional)"", ""Product Developer"", ""Banking Professional""]",2002-02-22,Medium,Low,High,"[""Multi-Language Support""]","[""MedMen Enterprises"", ""KushCo Holdings""]",High,"[""Data Encryption"", ""Specialized Tools""]",High,Low,Low,Low,Non-Compliant,High,"[""Brand Ambassadors"", ""Live Demos"", ""Resource Center"", ""Charity Partnerships""]","[""Yard student stand hundred assume fill.\nBillion politics choose feeling. Kind site seat young wife everyone forget. Son factor start wall much would."", ""Course wear expert trip yeah. Executive want peace its pay control Republican onto. History section order enjoy.\nDespite draw western assume recent tree realize. Air through add itself.""]"
Pro453,Product,Product supply chain transparency,"Would research edge let level start than. Away participant quite less mind certain.
Such eye believe which. Pretty majority friend spend blood.",,,Processing,"[""Infusion""]","[""Electronic Gaming and Multimedia"", ""Recycling""]","[""Christmas Island"", ""Saint Vincent and the Grenadines"", ""Libya""]",$5000-$10000,Available,[],1975-11-28,High,Low,Medium,"[""Customizable"", ""Certified""]","[""The Green Organic Dutchman"", ""Aleafia Health"", ""Curaleaf Holdings"", ""Trulieve Cannabis""]",Low,"[""Virtual Reality""]",Low,Medium,Low,High,Non-Compliant,Medium,"[""Co-Branding Initiatives"", ""Event Sponsorships"", ""Pop-Up Ads"", ""Community Forums""]","[""Shoulder share everybody air including range. Material bed accept growth method production economic."", ""Skin rise figure onto commercial few daughter. It down war never that stop surface number. Agreement bed air relate general sport.""]"
Pro455,Product,Product testing,"Range camera identify. Available might executive choose citizen again fire want. Line range child yes field attention laugh.
Prevent detail whatever system. Task north argue week probably.",,,Compliance,"[""Licensing""]","[""Chemical Manufacturing"", ""Rubber Product Manufacturing""]","[""Afghanistan""]",<1000,Unavailable,"[""Product Safety Tester""]",2002-11-03,High,Medium,Low,"[""Mobile-Friendly"", ""High Precision""]","[""TILT Holdings"", ""Indiva""]",Medium,"[""Industry-Specific Certifications"", ""Desktop Application""]",Medium,Low,Low,Low,Compliant,High,"[""Customer Loyalty Programs""]",[]
Pro457,Product,Product design,Building really indicate heart other admit reflect few. Professor show section increase body impact.,,,Medical,"[""Clinical Trials"", ""CBD Products""]","[""Credit Services""]","[""Nigeria"", ""South Sudan"", ""Man (Isle of)"", ""Saint Vincent and the Grenadines"", ""Cape Verde""]",$5000-$10000,Limited,"[""Sales Representative"", ""CISM (Certified Information Security Manager)""]",1990-06-26,High,High,Low,"[""Cost-Effective""]","[""Harvest Health & Recreation"", ""Aurora Cannabis"", ""TILT Holdings""]",Medium,"[""Flexible Availability"", ""Availability"", ""Executive-Level""]",Medium,High,Medium,High,Compliant,High,"[""Demonstrations and Workshops"", ""Podcasts""]",[]
Serv460,Service,Blockchain technology,Medical then night city reveal. Former stop message fine. Successful pattern certainly control hope perform.,,,Processing,"[""Quality Control""]","[""Safety"", ""Farming"", ""Commercial Real Estate""]","[""Montserrat"", ""Guinea"", ""Western Sahara"", ""Bahrain"", ""Estonia""]",$0,Limited,"[""Genetics Specialist"", ""Certified Professional in Supply Management (CPSM)"", ""Professional Engineer (PE)""]",1999-09-29,Medium,Low,High,"[""Durable"", ""Secure"", ""Sustainable""]","[""TerrAscend""]",High,"[""Immediate Availability"", ""Industry-Specific Certifications""]",Low,High,Medium,Medium,Non-Compliant,High,"[""Blog Posts"", ""Drip Campaigns""]",[]
